NURA_ID,Canonical SMILES,AGO_PR,ANT_PR,BIN_PR,AGO_PXR,ANT_PXR,BIN_PXR,AGO_RXR,ANT_RXR,BIN_RXR,AGO_GR,ANT_GR,BIN_GR,AGO_AR,ANT_AR,BIN_AR,AGO_ERA,ANT_ERA,BIN_ERA,AGO_ERB,ANT_ERB,BIN_ERB,AGO_FXR,ANT_FXR,BIN_FXR,AGO_PPARD,ANT_PPARD,BIN_PPARD,AGO_PPARG,ANT_PPARG,BIN_PPARG,AGO_PPARA,ANT_PPARA,BIN_PPARA,SOURCES
NURA_00303,C=CC(=O)N(C)C,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Tox21
NURA_00304,C=CC(=O)N1CCOCC1,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_00305,C=CC(=O)NC(C)(C)C,inact.,inact.,inact.,inact.,n.a.,inact.,n.a.,n.a.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_00306,C=CC(=O)NC(C)C,inact.,inact.,inact.,inact.,n.a.,inact.,n.a.,n.a.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_00307,C=CC(=O)NC(CC(=O)C)(C)C,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_00308,C=CC(=O)NC(CS(=O)(=O)O)(C)C,inact.,inact.,inact.,inact.,n.a.,inact.,w.act.,n.a.,w.act.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_00309,C=CC(=O)NCNC(=O)C=C,inact.,inact.,inact.,inact.,n.a.,inact.,n.a.,n.a.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Tox21
NURA_00310,C=CC(=O)NCOCC(C)C,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_00311,C=CC(=O)Nc1cc2c(ncnc2cc1OCCCN1CCOCC1)Nc1ccc(c(c1)Cl)F,inact.,w.act.,inc.,w.act.,n.a.,w.act.,n.a.,n.a.,n.a.,inact.,n.a.,inact.,inact.,act.,inc.,w.act.,n.a.,w.act.,n.a.,n.a.,n.a.,inact.,w.act.,inc.,inact.,n.a.,inact.,inact.,n.a.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_00312,C=CC(=O)OC(C)(C)C,inact.,inact.,inact.,inact.,n.a.,inact.,n.a.,n.a.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_00313,C=CC(=O)OC1CC2C(C1(C)CC2)(C)C,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Tox21
NURA_00314,C=CC(=O)OCC(C)C,inact.,inact.,inact.,n.a.,n.a.,n.a.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_00315,C=CC(=O)OCC(COC(=O)C=C)(COC(=O)C=C)CC,inact.,n.a.,inact.,inact.,n.a.,inact.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,act.,w.act.,n.a.,w.act.,inact.,n.a.,inact.,inc.,n.a.,inc.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Tox21
NURA_00316,C=CC(=O)OCC(COC(=O)C=C)(COC(=O)C=C)CO,inact.,n.a.,inact.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,act.,w.act.,n.a.,w.act.,inact.,n.a.,inact.,w.act.,n.a.,w.act.,n.a.,n.a.,n.a.,act.,n.a.,act.,n.a.,n.a.,n.a.,Tox21
NURA_00317,C=CC(=O)OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,inact.,n.a.,inact.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,inact.,act.,inc.,w.act.,n.a.,w.act.,inact.,n.a.,inact.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,act.,n.a.,n.a.,n.a.,Tox21
NURA_00318,C=CC(=O)OCC(COC(=O)C=C)(COCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C)CO,inact.,n.a.,inact.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,act.,w.act.,n.a.,w.act.,inact.,n.a.,inact.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Tox21
NURA_00319,C=CC(=O)OCC(COc1ccccc1)O,inact.,w.act.,inc.,inact.,n.a.,inact.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,w.act.,inc.,inact.,n.a.,inact.,w.act.,n.a.,w.act.,n.a.,n.a.,n.a.,Tox21
NURA_00320,C=CC(=O)OCC(OCC(OCC(OC(=O)C=C)C)C)C,inact.,w.act.,inc.,inact.,n.a.,inact.,n.a.,n.a.,n.a.,inact.,w.act.,inc.,w.act.,n.a.,w.act.,w.act.,n.a.,w.act.,n.a.,w.act.,w.act.,inact.,n.a.,inact.,n.a.,n.a.,n.a.,w.act.,w.act.,w.act.,n.a.,n.a.,n.a.,Tox21
NURA_00321,C=CC(=O)OCC1CC2CC1C1C2C(CC1)COC(=O)C=C,inact.,n.a.,inact.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,w.act.,w.act.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,w.act.,inc.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,w.act.,inc.,n.a.,n.a.,n.a.,Tox21
NURA_00322,C=CC(=O)OCC1CCCO1,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_00323,C=CC(=O)OCCC#N,inact.,inact.,inact.,inact.,n.a.,inact.,n.a.,n.a.,n.a.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,w.act.,n.a.,w.act.,n.a.,n.a.,n.a.,Tox21
NURA_00324,C=CC(=O)OCCCCCC(C)C,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,w.act.,inact.,inc.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_00325,C=CC(=O)OCCCCCCCC(C)C,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_00326,C=CC(=O)OCCCCCCOC(=O)C=C,inact.,n.a.,inact.,inact.,n.a.,inact.,n.a.,n.a.,n.a.,inact.,w.act.,inc.,inc.,n.a.,inc.,inact.,n.a.,inact.,inact.,w.act.,inc.,inact.,n.a.,inact.,n.a.,w.act.,w.act.,w.act.,w.act.,w.act.,n.a.,n.a.,n.a.,Tox21
NURA_00327,C=CC(=O)OCCCCOC(=O)C=C,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,w.act.,inc.,w.act.,n.a.,w.act.,inact.,n.a.,inact.,inact.,n.a.,inact.,w.act.,n.a.,w.act.,n.a.,n.a.,n.a.,w.act.,n.a.,w.act.,n.a.,n.a.,n.a.,Tox21
NURA_00328,C=CC(=O)OCCN(C)C,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_00329,C=CC(=O)OCCOC(=O)C=C,inact.,inact.,inact.,inact.,n.a.,inact.,n.a.,n.a.,n.a.,inact.,n.a.,inact.,inact.,inact.,inact.,inc.,n.a.,inc.,w.act.,n.a.,w.act.,n.a.,inact.,inact.,w.act.,inact.,inc.,w.act.,n.a.,w.act.,n.a.,n.a.,n.a.,Tox21
NURA_00330,C=CC(=O)OCCOC1C2CCC1C1C2CC=C1,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Tox21
NURA_00331,C=CC(=O)OCCOCC(COCCOC(=O)C=C)(COCCOC(=O)C=C)CC,inact.,n.a.,inact.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,inc.,inc.,w.act.,w.act.,w.act.,n.a.,w.act.,w.act.,w.act.,n.a.,w.act.,n.a.,n.a.,n.a.,act.,n.a.,act.,n.a.,n.a.,n.a.,Tox21
NURA_00332,C=CC(=O)OCCOCCOC(=O)C=C,n.a.,n.a.,n.a.,inact.,n.a.,inact.,n.a.,n.a.,n.a.,inact.,w.act.,inc.,act.,n.a.,act.,act.,w.act.,inc.,n.a.,n.a.,n.a.,w.act.,n.a.,w.act.,n.a.,n.a.,n.a.,act.,n.a.,act.,n.a.,n.a.,n.a.,Tox21
NURA_00333,C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,inact.,n.a.,inact.,inact.,n.a.,inact.,n.a.,n.a.,n.a.,inact.,n.a.,inact.,act.,n.a.,act.,inact.,w.act.,inc.,inact.,w.act.,inc.,w.act.,n.a.,w.act.,w.act.,w.act.,w.act.,act.,w.act.,inc.,n.a.,n.a.,n.a.,Tox21
NURA_00334,C=CC(=O)OCCOc1ccccc1,inact.,inact.,inact.,inact.,n.a.,inact.,n.a.,n.a.,n.a.,inact.,w.act.,inc.,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_00335,C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(c1=O)CCOC(=O)C=C,inact.,n.a.,inact.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,act.,w.act.,n.a.,w.act.,inact.,n.a.,inact.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,act.,n.a.,n.a.,n.a.,Tox21
NURA_00336,C=CC(C(F)(F)F)(c1[nH]c2c(n1)cc(c(c2)Cl)Cl)O,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,NR-DBIND
NURA_00337,C=CC(C)(C)C,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_00338,C=CC(C1Oc2cccc(c2c2c1c1C(=CC(Nc1cc2)(C)C)C)OC)C,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,NR-DBIND
NURA_00339,C=CC(CCC1C(C)(O)CCC2C1(C)CCCC2(C)C)(O)C,inact.,w.act.,inc.,w.act.,n.a.,w.act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,w.act.,inc.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_00340,C=CC(CCC=C(C)C)(O)C,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_00341,C=CC(CCC=C(C)C)C,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_00342,C=CC(CCC=C(CCC=C(C)C)C)(O)C,inact.,inact.,inact.,w.act.,n.a.,w.act.,n.a.,n.a.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_00343,C=CC(CCCC(CCCC(CCCC(C)C)C)C)(O)C,n.a.,inact.,inact.,n.a.,n.a.,n.a.,w.act.,n.a.,w.act.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_00344,C=CC(CCCC(O)(C)C)C,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_00345,C=CC(Nc1ccc2c(c1)[nH]c(=O)cc2C(F)(F)F)(C)C,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"BindingDB, NR-DBIND"
NURA_00346,C=CC(O)(C)C,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Tox21
NURA_00347,C=CC(OC(=O)C(C)C)(CCC=C(C)C)C,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_00348,C=CC(OC(=O)C)(CCC=C(C)C)C,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_00349,C=CC(OC(=O)C=Cc1ccccc1)(CCC=C(C)C)C,inact.,n.a.,inact.,w.act.,n.a.,w.act.,n.a.,n.a.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,w.act.,inact.,inc.,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_00350,C=CC(OC(=O)CC(C)C)(CCC=C(C)C)C,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_00351,C=CC(OC(=O)c1ccccc1)(CCC=C(C)C)C,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,w.act.,inact.,inc.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_00352,C=CC(OC(=O)c1ccccc1N)(CCC=C(C)C)C,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_00353,C=CC1(C)CC(=O)C2(C(O1)(C)C(OC(=O)C)C(C1C2(C)C(O)CCC1(C)C)O)O,inact.,n.a.,inact.,act.,n.a.,act.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_00354,C=CC1(C)CC(OC(=O)CSC(CNC(=O)C(C(C)C)N)(C)C)C2(C)C(C)CCC3(C(C1O)C)C2C(=O)CC3,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_00355,C=CC1(C)OC(=O)N(C1=O)c1cc(Cl)cc(c1)Cl,inact.,w.act.,inc.,w.act.,n.a.,w.act.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inc.,inc.,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_00356,C=CC12CCC(=C)C=C1CCC1C2CCC2(C1CCC2O)C,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,n.a.,act.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"ChEMBL, NR-DBIND"
NURA_00357,C=CC12CCC(=CC1=CCC1C2CCC2(C1CCC2(C)O)C)C,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,n.a.,act.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"ChEMBL, NR-DBIND"
NURA_00358,C=CC12CCC(=CC1=CCC1C2CCC2(C1CCC2(O)C#C)C)C,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,n.a.,act.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"ChEMBL, NR-DBIND"
NURA_00359,C=CC12CCC(=CC1=CCC1C2CCC2(C1CCC2O)C)C,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,n.a.,act.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"ChEMBL, NR-DBIND"
NURA_00360,C=CC12CCC(=CC1=CCC1C2CCC2(C1CCC2O)C)Cl,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,inc.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"ChEMBL, NR-DBIND"
NURA_00361,C=CC12CCC(=CC1=CCC1C2CCC2(C1CCC2O)C)c1ccccc1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,NR-DBIND
NURA_00362,C=CC12CCC(=O)C=C1CCC1C2CCC2(C1CCC2O)C,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,n.a.,n.a.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"ChEMBL, NR-DBIND"
NURA_00363,C=CC12CCC(CC1=CCC1C2CCC2(C1CCC2(C)O)C)O,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,n.a.,act.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"ChEMBL, NR-DBIND"
NURA_00364,C=CC12CCC(CC1=CCC1C2CCC2(C1CCC2(O)C#C)C)O,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,n.a.,act.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"ChEMBL, NR-DBIND"
NURA_00365,C=CC12CCC(CC1=CCC1C2CCC2(C1CCC2O)C)(C)O,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,n.a.,act.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"ChEMBL, NR-DBIND"
NURA_00366,C=CC12CCC(CC1=CCC1C2CCC2(C1CCC2O)C)O,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,n.a.,act.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"ChEMBL, NR-DBIND"
NURA_00367,C=CC1CC2=CC(=O)CCC2C2C1C1C3CC3C3(C1(CC2)C)CCC(=O)O3,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BindingDB
NURA_00368,C=CC1CC2=CC(=O)CCC2C2C1C1CCC3(C1(CC2)C)C=CC(=O)O3,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BindingDB
NURA_00369,C=CC1CC2=CC(=O)CCC2C2C1C1CCC3(C1(CC2)C)OCC=C3,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BindingDB
NURA_00370,C=CC1CC2=CC(=O)CCC2C2C1C1CCC3(C1(CC2)CC)C=CC(=O)O3,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BindingDB
NURA_00371,C=CC1CC2=CC(=O)CCC2C2C1C1CCC3(C1(CC2)CC)OCC=C3,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BindingDB
